INVNRS;ONDERWERP
18727;Brandweerkazerne
18728;Verbouwen
18729;Korenmetershuisje.
18730;Koffiehuis
18732;Politiebureau
18733;Nieuwezijds
18734;Politiebureau
18735;Politiebureau
18736;Universiteit
18737;Willemspoort
18738;Zeevismarkt.
18739;Politiebureau
18740;Militiezaal
18741;V.M.
18742;Archieegebouw.
18745;Archieegebouw.
18746;Rijksacademie
18747;Bouw
18749;Staalstraat
18750;Staalstraat
18751;Woningen.
18752;Woningen.
18753;Woningen.
18754;Woningen.
18755;Westerdoksdijk
18756;Gymnasium
18758;Oudezijds
18759;Woning
18760;Bibliotheek
18763;Laboratorium
18764;Laboratorium
18766;Artis
18767;Zittinglokaal
18768;Zittinglokalen.
18769;Universiteit
18770;Brandweer
18771;Brandweerkazerne
18772;Laboratorium
18774;Laboratorium
18775;Binnengasthuis
18776;Binnengasthuis
18777;Binnengasthuis
18778;Wilhelmina
18782;School
18783;Woning
18784;Hortus
18785;Vuilverbranding
18786;School
18787;S.
18788;Binnengasthuis
18789;Binnengasthuis
18790;Binnengasthuis
18791;Binnengasthuis
18792;Binnengasthuis
18793;S.
18794;Paviljoen
18795;Paviljoen
18796;School
18797;Directeurswonig
18798;Anatomie
18799;Wilhelmina-Gasthuis
18800;Tekenschool
18803;Zittinglokaal
18804;Brandweerpost
18805;Mauritskade
18806;Afsluithek
18807;Riolering
18808;Bergloods.
18810;Woning-Werkplaats-Magazijn.
18813;Posthuizen.
18815;Brandweer
18816;Brandweerkazerne
18817;Politieposthuis
18818;Politiebureau
18819;Hulpwacht
18822;Kinderbad
18823;Brandweerpost
18824;Politiebureau
18825;Bank
18826;Bank
18827;Bank
18829;Politieposthuis
18830;Politieposthuis
18831;Gemeentelijke
18832;Gemeentelijke
18833;Gemeentelijke
18834;Gemeentelijke
18835;Gemeentelijke
18837;Politiebureau
18838;Bank
18839;Politieposthuis
18840;Politieposthuis
18841;Pestbarak
18842;Stoomwasserij
18845;Dapperplein.
18849;Administratiegebouw
18850;Wilhelmina
18851;Scheikundig
18852;School
18854;Nieuwe
18855;Nieuwe
18856;School
18857;School
18858;Woning
18859;School
18860;School
18861;School
18862;School
18864;School
18866;Bank
18867;Woning
18869;Scholen
18870;Artis
18872;Paleis
18874;Monument
18876;Brandweerkazerne
18877;V.M.
18880;School
18882;School
18883;Volkskoffiehuis
18884;School
18885;School
18886;School
18888;Politiebureau
18889;School
18892;Scholen
18893;Scholen
18894;Scholen
18895;Scholen
18896;School
18897;School
18898;Scholen
18899;School
18900;School
18901;Scholen
18902;Scholen
18903;Vrouwenkliniek
18906;Afsluithek
18907;Steiger
18908;Economiegebouw
18909;Dduane-
18910;School
18911;V.M.
18912;School
18913;School
18914;School
18917;Scholen
18918;School
18919;Scholen
18922;School
18924;Scholen
18925;School
18926;School
18927;School
18928;School
18929;3e
18930;Universiteitsbibliotheek
18931;Armenhuis
18932;School
18933;Bank
18934;School
18935;School
18936;School
18937;Openbare
18938;School
18940;Oudeschans
18941;Westerkerk
18942;Binnengasthuis
18943;Handelsschool
18944;Archiefgebouw
18957;Kostverlorenvaart
18965;Baarsjesweg
18969;Raadhuis
18970;Raadhuis
18972;Raadhuis
18973;Raadhuis
18980;Raadhuis
18981;Raadhuis
18982;Raadhuis
18983;Gemeentelijke
18984;Telefooncentrale
18992;Volkskoffiehuis
18993;Lifedadigheidsgesticht.
18994;Wilhelmina
18995;School
18996;Verzorgingshuis
18998;Politiebureau
18999;School
19000;Afsluitdijk.
19001;Duiker
19002;Brug
19003;Spoorbrug
19004;Spoorbrug
19005;Wegbanen
19006;Dempen
19008;Aanleg
19009;Viaduct
19010;Aanleg
19012;Elandsgracht.
19013;Kademuren
19015;Duiker
19016;Kademuren
19017;Aanleg
19018;Verbreding
19022;Sarphatipark.
19023;Mastbok.
19024;Mastbok.
19025;Mastbok.
19035;Dempen
19039;Zweminrichting
19042;Spoorwegbassin.
19047;Spoorbrug
19049;Spoorbruggen
19051;Wittenburgervaart.
19052;Ruyterkade.
19053;Opmeting
19056;Centraal-Station.
19057;Brug
19061;Walmuren
19062;Walmuren
19064;Walmuren
19066;Overbrugging
19067;Brug
19068;Waterloop
19069;Kademuur
19071;V.M.
19074;Eenhoornsluis.
19075;Polderriool
19078;Fundering
19079;Opmeting
19082;Stadhuis
19088;Situatie
19090;Rapenburgersluis.
19094;Ontwerp
19096;Haarlemmerweg
19102;Aanleg
19107;Situatie
19108;Steigers
19110;Verbreding
19111;Kademuren
19112;Duiker
19113;Remmingwerken
19114;Monument
19117;Riolering
19119;Verenigingsgebouw
19122;Indeling
19124;Opmeting
19125;Waterkering
19129;Stoomgemaal
19130;Schutsluis.
19131;Stoomgemaal
19132;Machinegebouw
19134;Stoomgemaal
19137;Dempen
19138;Duiker
19139;Duiker
19140;Stoomgemaal
19142;Kademuur
19143;Riolering
19158;Riolering
19160;Ophogen
19164;Riolering
19165;Onteigening
19167;Polderriolering.
19168;Riolering
19169;Riolering
19171;Riolering
19174;Grondwerk
19179;Riolering
19180;Verbreden
19181;Riolering
19186;Riolering
19187;Riolering
19188;Riolering
19190;Riolering
19191;Riolering
19193;Duiker
19194;Situatie
19198;Normalisering.
19199;Riolering
19200;Normaalprofiel.
19202;Groentenmarkt.
19203;Riolering
19204;Sluizen-Zeeburg.
19206;Riolering
19210;Verbreding
19211;Marktwezen.
19216;Leidingen.
19217;Schutsluis.
19220;Kademuur
19225;Riolering
19226;Nieuwe
19227;Beschoeiing
19228;Bouw
19235;Aanleg
19239;Oevervoorziening
19242;Kademuren
19243;Kademuren
19265;Meerstoel
19268;Boeien
19270;Boeien
19271;Boeien
19274;Anker.
19275;Anker.
19277;Meerboei
19278;Boeien
19279;Boeien
19280;Boeien
19281;Boei.
19311;Havengebied
19312;Ertskade.
19313;Loopkranen.
19314;Zwaaiplaats.
19320;Kademuren
19322;Kademuren
19323;Kademuur
19326;Etablissement.
19331;Koker.
19332;Kademuren
19342;Handelskade
19347;Kranen
19349;Kademuur
19355;Boringen
19357;Kademuur
19359;Peilingen
19364;Handels
19365;Riolering
19366;Accumulator
19368;Gebouw
19370;Gebouwen
19372;Hydraulische
19373;Hydraulische
19374;Hydraulische
19375;Gebouw
19376;Leidingen.
19377;Werktuigmachines.
19379;Gebouw
19380;Gebouw
19381;Hydraulische-inrichting
19382;Hydraulische-inrichting
19383;Hydraulische-inrichting
19384;Bouw
19386;Gemeentelijke
19387;Gemeentelijke
19391;Gemeentelijke
19392;Gemeentelijke
19393;Gemeentelijke
19395;Gemeentelijke
19397;Gemeentelijke
19398;Gemeentelijke
19399;Gemeentelijke
19406;Gemeentelijke
19407;Gemeentelijke
19410;Gemeentelijke
19413;Gemeentelijke
19418;Gemeentelijke
19419;Gemeentelijke
19428;Gemeentelijke
19432;Gemeentelijke
19433;Gemeentelijke
19437;Bouw
19438;Bouw
19440;Bouw
19444;Stenenhoofd
19445;Stenenhoofd
19454;Houthaven
19455;Houthaven
19456;Houthaven
19457;Houthaven
19458;Houthaven
19460;Houthaven
19465;Houthaven
19469;Houthaven
19473;Houthaven
19480;Houthaven
19481;Houthaven
19487;Houthaven
19488;Houthaven
19489;Houthaven
19490;Houthaven
19491;Houthaven
19492;Houthaven
19493;Houthaven
19494;Houthaven
19495;Houthaven
19496;Houthaven
19497;Houthaven
19498;Houthaven
19499;Houthaven
19500;Houthaven
19501;Houthaven
19502;Slibpersleiding
19503;Beschoeiing
19504;Loods
19505;Cunetten
19508;Houthaven
19509;Houthaven
19510;Houthaven
19520;Verkeersonderzoek
19523;Vuilnisbelt.
19524;Vuilnisbelt.
19525;Vuilnisbelt.
19529;Brug
19531;Vuilnisbelt.
19534;Vuilnisbelt.
19537;Vuilnisbelt.
19538;Spoorwegaansluiting.
19543;Oosterdok.
19544;Mastbok.
19545;Mastbok.
19546;Mastbok.
19547;Mastbok.
19548;Ontwerp
19549;Oosterdok.
19550;Mastbokken.
19551;Mastbok.
19552;Ontwerp
19553;Restauratieplan
19554;Opmeting
19555;Opmeting
19556;Walmuren
19561;Begraafplaats
19562;Riolering
19563;Riolering
19564;Grafkelders.
19567;Oosterbegraafplaats
19571;Situatie
19572;Situatie
19573;Situatie
19583;Aanleg
19590;Binnengasthuis
19591;Binnengasthuis
19592;Binnengasthuis
19593;Transformatorhuisje
19594;Verwarming
19595;Verwarming
19599;Boringen
19600;Gebouw
19601;Transformatorhuisje
19602;Kademuren
19603;Bouw
19604;Pakhuis
19605;Ontwerp
19606;Bouwterrein
19607;Opslagterrein.
19608;Voorgevel
19609;Kademuur
19610;Gegvelafdekking
19611;Ontwerp
19612;Restauratieplan
19613;Ontwerp
19614;Terrein
19615;De
19616;De
19617;Restauratieplan
19618;De
19619;Westerdok.
19620;De
19621;Walmuren
19622;Bouw
19623;Bouw
19624;Bouw
19626;Bouw
19627;Riolering
19631;IJ
19634;IJ
19635;IJ
19636;Kademuur
19637;Kademuur
19638;Restauratieplan
19640;Kademuur
19642;IJ
19643;IJ
19644;IJ
19645;Ontwerp
19646;IJ
19647;IJ
19648;Opmeting
19649;Restauratieplan
19650;Ontwerp
19652;IJ
19653;IJ
19654;IJ
19655;IJ
19656;IJ
19657;IJ
19659;IJ
19661;IJ
19663;IJ
19667;Verbindingsdam
19671;Verbindingsdam
19676;Verbindingsdam
19677;Verbindingsdam
19681;Handelskade
19682;Sluis
19683;Oosterdok.
19687;Petroleumhaven
19702;Petroleumhaven
19706;Petroleumhaven
19710;Petroleumhaven
19719;Petroleumhavenweg
19728;Petroleumhaven
19754;Petroleumhaven
19762;Petroleumhaven
19763;Petroleumhaven
19765;Handelskade
19770;Bouw
19772;Bouw
19773;Opmeting
19774;Opmeting
19776;O.
19777;Zaanse
19778;Loods
19779;Loods
19780;Gcot
19781;Javakade
19786;Drainage
19790;Restauratie
19792;Onderpui.
19793;IJ
19794;Reconstructie
19795;Speeltoestellen
19796;Schoorsteen
19797;Verlengen
19798;Aarden
19799;Vernieuwen
19800;Restauratie
19804;Electr.
19805;Electr.
19806;Electr.
19807;Electr.
19808;Electr.
19810;Bovenbouw
19811;Kademuren
19813;Beurs
19814;Beurs
19815;Beurs
19816;Opspuiten.
19819;Kademuren
19821;Dempen
19822;Oosterpark.
19826;Cruquiusweg.
19830;Westelijke
19832;Electr.
19833;Electrische
19835;Electrische
19836;Electr.
19837;Willemspark.
19838;Nieuwe
19880;Westergasfabriek
19881;Sloot
19884;Ophoging
19885;Pier
19886;Baggerwerk
19887;Riolering
19888;Ashijsinrichting.
19889;Wegbaan
19890;Schema
19891;Werkplaats
19892;Schema
19893;Rokin
19894;Tankput
19895;Motorzaag.
19896;Meubelen
19897;Hijsinrichting
19898;Bords.
19899;Ashijsinrichting.
19900;Kademuur
19901;Kademuur
19902;Bestratingswerf
19906;Dempen
19908;Overtoom-Stadhiuderskade.
19913;Ophogen
19914;Kademuren
19915;Aanleg
19916;Aanleg
19917;Ophogen
19918;Ophogen
19919;Riolering
19920;Aanleg
19921;Dempen
19922;Wegbanen
19926;Sarphatipark.
19929;Pontanusstraat.
19932;Spoorweg
19933;Dempen
19934;Trafohuisje
19936;Riolering
19937;Riolering
19941;Luchtburg
19946;Zeeburgerdijk
19947;Riolering
19948;Wegbanen
19950;Riolering
19951;Riolering
19952;Riolering
19953;Riolering
19954;Riolering
19955;Riolering
19957;Dempen
19958;Riolering
19960;Riolering
19961;Riolering
19962;Riolering
19964;Wegbanen
19967;Verbreden
19968;Verbreden
19969;Kademuur
19970;Marktwezen.
19971;Steiger
19972;Aanleg
19975;Wegbanen
19977;Walmuur
19978;Aanleg
19979;Wegbanen
19980;Type
19981;Rooilijnen
19986;Riolering
19987;Aanleg
19988;Ophogen
19989;Loods
19990;Riolering
19991;Riolering
19992;Monument
19993;Monument
19994;Ophogen
19995;Ophogen
19996;Riolering
19998;Ophogen
19999;Riolering
20000;Restauratie
20001;Riolering
20002;Opmeting
20003;Situatie
20004;Houthaven
20005;Restauratie
20006;Beurs
20007;Opmeting
20009;Centrale
20010;Fokkerloods.
20011;Dakbedekking
20012;Walmuur
20015;Schuit.
20016;Voorhar.
20022;Voorzieningen.
20023;Beurs
20028;4e
20029;Loods
20030;Loods
20031;Stenenhoofd
20035;Riolering
20050;Houthaven
20051;Stenenhoofd
20052;Binnengasthuis
20053;Binnengasthuis
20055;Afgesloten
20058;Bouw
20059;Ophogen
20060;Kademuur
20061;Riolering
20063;Steiger
20066;Marktwezen.
20067;Droogleggen.
20070;Stenenhoofd
20076;Kademuren
20078;Kademuur
20079;Brandweerkazerne
20084;Opmeting
20087;Opmeting
20091;Artis
20092;Gevel
20096;Riolering
20098;Bouw
20099;X.
20100;Bliksembeveiliging
20102;Bliksembeveiliging
20103;Verbouwen
20104;Situatie
20105;Kademuur
20106;Situatie
20107;Expeditierekken
20108;Koppeldtang.
20109;Speelplaats/speeltuin
20110;Speelplaats/speeltuin
20111;Overhaal
20112;Speeltoestellen
20113;Situatie
20114;Speelplaats/speeltuin
20115;Slopen
20116;Baggerbergplaats
20117;Polderriool
20119;Sportzaal.
20120;Riolering
20121;Speelplaats/speeltuin
20125;Wegbanen
20127;Opmeting
20130;Opmeting
20132;Terrein
20135;Ventilatie
20136;Situatie
20137;Situatie
20140;Beurs
20142;Grondwerken
20143;Kabels
20144;Ontgraving
20145;Klasindeling.
20146;Brug
20147;Opmeting
20148;Schema
20149;Bouwterrein
20150;Opstelling
20151;Hek
20152;Opstelling
20153;Bouw
20154;Opstelling
20157;Typetekeningen
20162;Riolering
20164;Bouw
20166;Uitbreiden
20170;Verbreden
20171;Bouw
20173;Verbouwen
20174;Opstelling
20175;Haven
20176;Wijzigen
20177;Staalconstructie
20178;Opmeting
20179;Bliksembeveiliging
20180;Personen-
20181;Dam
20182;Verbouwen
20183;Situatie
20184;Situatie
20186;Profielen
20187;Profielen
20188;Profielen
20190;Profielen
20191;Profielen
20192;Open
20193;Koelhuis
20194;Vernieuwen
20195;Sluis
20196;Uitbreiding
20197;Trekstangen.
20199;Beurs
20200;Keersluis
20201;Riolering
20205;Zeeburg.
20206;Bouw
20207;Electrische
20208;Electrische
20209;Ondersteuningshekken.
20210;Ventilatelanalen.
20211;Schutsluis.
20212;Stalen
20213;Brug
20214;Bouw
20215;Ondervangening
20216;Gevel
20217;Situatie
20218;Situatie
20219;Situatie
20220;Situatie
20221;Scheepsligplaatsen
20222;Verankeringen.
20223;Trekstangen.
20224;Ondervangening
20225;Tafel
20226;Wijzigen
20227;Situatie
20228;Opstelling
20229;Situatie
20230;Situatie
20235;Uitbreiding
20238;Polderriool
20240;Ophogen
20245;Gemaal
20246;Riolering
20247;Kademuren
20248;Schema
20249;Bliksembeveiliging
20250;Overdekking.
20251;Opstelling
20252;Vernieuwen
20253;Wijzigen
20254;Riolering
20255;Ashijsinrichting.
20256;Schema
20257;Wijzigen
20258;Spuiput.
20259;Kademuur
20260;Fundering
20261;Aankoop
20262;Situatie
20263;Riolering
20264;Schoorsteen
20265;Ruilling
20267;Steigers
20268;Tramsportwagen.
20269;Peilschaal.
20270;Electr.
20278;Rookkanaal.
20279;Binnen
20280;Graven
20281;Speelhekken
20282;Brug
20283;Blokkering.
20284;Handlift.
20285;Situatie
20286;Opmeting
20287;Hijsorgaan.
20288;Lift
20291;Handels
20296;Grenzen
20297;Brandweerkazerne
20302;Emmastraat
20303;Politie
20304;Scheepssteiger
20307;Beurs
20308;Kantoorlokalen.
20309;Vlaggemasthouder.
20310;Kabelputten
20311;Situatie
20312;Beurs
20315;Verbouwen
20318;Ophogen
20319;Riolering
20320;Centrale
20322;Wijzigen
20323;Wegbanen
20326;Ophoging
20327;Riolering
20331;Lichtmasten.
20332;Sluisdeuren.
20334;Kademuren
20335;Opmeting
20336;Dempen
20341;Beurs
20343;Verbreden
20345;Afsluitmuur
20346;Opstelling
20347;Kabel.
20348;Centrale
20349;Ventilatie
20350;Centrale
20351;Opstelling
20352;Grondschema
20353;Beurs
20354;Beurs
20355;Gasbuizen.
20356;Gasbuis.
20357;Gasbuis.
20358;Gasbuis.
20359;Kademuren
20360;Beurs
20367;Ophogen
20380;Opmeting
20381;Kantoorlokalen.
20382;Opmeting
20389;Opmeting
20391;Graven
20392;Situatie
20397;Verbouwen
20411;Universiteit
20412;Kademuren
20418;Polderriool
20420;Industrieterrein
20425;Kademuren
20426;Bouw
20427;Lift
20431;Verbouwen
20433;Verbouwen
20438;Gevels
20441;Kademuren
20442;Betimmering.
20443;Betimmering.
20444;Verbouwen
20445;Verbouwen
20446;Restauratieplan
20447;Bestrating
20448;Riolering
20450;Riolering
20454;Opmeting
20455;Riolering
20461;Berus.
20462;Berus.
20467;Rijwielhekken.
20472;Dukdalf
20474;Riolering
20483;Sporen
20485;Schilderwerken.
20493;Tweede
20496;Huis
20498;Opmeting
20503;Verbouwen
20514;Kademuur
20515;Verbouwen
20516;Asfalteren
20517;Consultatiebureau.
20518;Vloeddeuren
20519;Riolering
20521;Bouw
20522;Lift
20523;Bouw
20528;Verbouw
20532;Basaltglooiing
20534;Opmeting
20535;Riolering
20543;Bouw
20544;Brug
20546;Riolering
20547;Riolering
20548;Riolering
20549;Riolering
20550;Oranjesluizen.
20551;Beschoeiing
20552;Beschoeiing
20553;Beschoeiing
20554;Bouw
20555;Opmeting
20556;Opmeting
20557;Opmeting
20558;Eilandskerk.
20559;Eilandskerk.
20560;Eilandskerk.
20561;Eilandskerk.
20563;Bestrating
20564;Bouw
20566;Binnengasthuis
20569;Hembrug.
20572;Graven
20574;Muziektent
20575;Zwaaistoelen.
20576;Opmeting
20578;Riolering
20583;Riolering
20584;Riolering
20585;Kademuur
20588;Situatie
20592;Situatie
20598;Peilingen
20599;Situatie
20600;Situatie
20601;Situatie
20602;Situatie
20603;Situatie
20604;Situatie
20605;Situatie
20609;Bouw
20610;Situatie
20613;Vergroten.
20615;Bouw
20616;Onderbouw
20617;Aanbouw
20618;Wegbanen
20619;Ophogen
20620;Installatie
20623;Verbouwen
20624;Hekken
20625;Tegeltableaux.
20633;Opmeting
20634;Herstellingen
20635;Verbouwen
20637;Smalspoor.
20638;Kast.
20643;Profiel
20644;Haven
20653;Verbouwen
20654;Situatie
20655;Verbouwen
20660;Opmeting
20662;Bouw
20663;Bouw
20664;Situatie
20665;Vergroten.
20666;School
20669;Ontwerp
20673;Situatie
20676;Type
20678;Zwaaistoelen.
20682;Bouw
20689;Verbouwen
20690;Rooilijnen
20692;Schutting
20694;Versterken.
20696;Bergplaats
20697;Westergasfabriek
20698;Opmeting
20699;Walmuren
20700;Walmuren
20702;Riolering
20710;Cavaleriekazerne.
20711;Magazijn
20713;Urinoirs
20717;Riolering
20729;Stenen
20730;Verbouwen
20733;Centrale
20738;Beschoeiing
20739;Verbouwen
20740;Riolering
20742;Wijzigen
20746;Wasemkast.
20752;Situatie
20754;Riolering
20759;Ventilatie
20761;Situatie
20767;Situatie
20768;Ontwerp
20773;School
20775;Riolering
20780;Ontwerp
20781;Verkoop
20784;Verbouwen
20785;Dempen
20786;Situatie
20787;Beurs
20788;Brandweerkazerne
20789;Riolering
20791;Opmeting
20796;Schroefankers.
20797;Arrestantenkamers.
20798;Trap
20801;Kademuur
20802;Terreinen
20803;Wijzigen
20815;Steigers
20822;Verbouwen
20823;Opmeting
20826;Bouw
20830;Hembrug.
20831;Ventilatoren.
20835;Beurs
20836;Verfwerken
20837;Verfwerken
20838;Uitbreiding
20841;Brugwachtershuisje
20842;Dam
20843;Plantage
20845;Badhuis
20846;Grondwerk
20847;Profiel
20850;Onderbouw
20851;School
20852;Riolering
20853;School
20856;School
20857;Montelbaanstoren
20859;Bouw
20860;Hekken
20866;Opmeting
20867;Opmeting
20871;Opmeting
20874;Installatie
20879;Vloer.
20880;Opmeting
20881;G.G.G.D.
20882;Bouw
20883;Situatie
20884;Situatie
20885;Situatie
20886;Situatie
20887;Situatie
20888;Situatie
20889;Berekeningen
20890;Riolering
20891;Situatie
20892;Situatie
20893;Verkoop
20895;Huis
20896;Schietterrein.
20897;Schietterrein.
20898;Schietterrein.
20899;Situatie
20902;Riolering
20903;Bouw
20906;Abattoir
20920;Ombouwen.
20922;Wilhelmina
20930;Riolering
20931;Restauratieplan
20939;Opmeting
20940;Restauratie
20941;Opmeting
20942;School
20943;Ondersteuningen
20950;Onderbouw
20953;Riolering
20956;Riolering
20957;Verwarming
20958;Riolering
20965;Type
20968;Aanleg
20972;School
20978;Zeeburg.
20980;Verbeteren.
20986;Hekken
20987;Lift
20989;Brug
20991;Perceel
20992;Perceel
20993;Perceel
20994;Perceel
20995;Gemaal
20996;Perceel
20999;Beurs
21000;Opstelling
21001;Schutsluis.
21006;Situatie
21007;Archiefgebouw
21008;Bank
21009;Riolering
21013;Betonplaat.
21014;Ophoging
21018;Lichtopstand.
21019;Scholen
21020;Hekken
21021;Schroeftoestel.
21022;Opmeting
21025;Riolering
21030;Zuiderzee.
21032;Bouw
21033;Beschoeiing
21036;Telefoonbureau
21037;Riolering
21039;Raadhuis
21041;Riolering
21042;Verwarming
21044;Bouw
21050;Laboratorium
21052;Verbreden
21053;Bank
21054;Type
21055;School
21057;Beschoeiing
21058;Beurs
21075;Laboratorium
21076;School
21078;School
21079;Hortus
21080;Barak
21081;Brugwachtershuisje
21082;Perceel
21085;Opmeting
21086;Raadhuis
21087;Raadhuis
21088;Riolering
21089;Scholen
21090;School
21091;Politiebureau
21095;Lichtopstand.
21097;Bouw
21101;Riolering
21102;Riolering
21103;Situatie
21105;Situatie
21107;Verbouwen
21111;Riolering
21115;Riolering
21116;Schiphol
21117;Brandweerkazerne
21118;Riolering
21119;Rioolgemaal
21120;Raadhuis-Dam-Commissie
21121;Raadhuis-Dam-Commissie
21122;Raadhuis-Dam-Commissie
21123;Riolering
21127;School
21129;Situatie
21131;School
21132;Paalhout.
21133;Riolering
21136;Riolering
21144;Wilhelmina
21145;Binnengasthuis
21147;School
21148;School
21149;Kademuur
21155;Abattoir
21157;Bank
21159;Wijzigen
21160;Peiling
21161;Verbreding
21164;Raadhuis-Dam-Commissie
21165;Boeien
21167;Tunnel
21170;Politiebureau
21173;School
21179;Verbouwen
21181;Scheikundig
21182;Dam
21183;Raadhuis-Dam-Commissie
21184;Pontfuiken
21185;Aanbruggen.
21186;Baggerwerken
21187;Afsluitbomen
21189;Centrale
21190;School
21191;Privaatgebouwtje
21192;Situatie
21193;Situatie
21194;Situatie
21198;Hanepoten
21199;Opmeting
21200;Kademuur
21203;Riolering
21207;School
21209;Abattoir
21211;Boeien
21213;Dukdalven
21217;Opmeting
21221;Rooilijnen
21223;Bouwwerken
21233;Bouw
21234;Binnengasthuis
21236;Loodsen
21250;Noodscholen
21251;Situatie
21255;Peilingen
21256;Laboratorium
21262;Brandweerkazerne
21264;School
21268;Storthuis
21269;Situatie
21270;Situatie
21275;Riolering
21276;Laboratorium
21285;Wijziging
21288;Riolering
21302;School
21303;Gemaal
21306;Riolering
21309;Dukdalven
21311;Steiger
21312;Peilschaal.
21313;Concertgebouw.
21315;Concertgebouw.
21317;School
21318;School
21319;Haak.
21320;Rijwielstalling
21321;Toegang
21322;Verfwerken
21323;Bergplaats
21324;Overloop.
21325;Riolering
21326;Binnengasthuis
21327;Brandweerkazerne
21328;Schuttingen
21329;Rooilijnen
21330;Gaashek
21331;Trap
21332;Brug
21333;Paalmutsen
21334;Monument
21335;Wegbanen
21337;Wegbanen
21338;Brandweer
21340;Windvanen
21341;Riolering
21342;Telefoon
21345;Riolering
21346;Ladekast.
21347;Rioolbuis.
21348;Sporen
21351;Remmingstoel.
21352;Bouw
21358;School
21359;Meerstoel
21361;Boringen
21362;Riolering
21369;Trap
21370;School
21373;Brandweer
21374;Platte
21375;Riolering
21377;Typetekeningen
21379;School
21380;Ontwateringsplan.
21382;V.M.
21383;School
21384;Stadsschouwburg
21385;Raadhuis
21389;Platte
21394;Situatie
21405;School
21406;Gemaal
21409;Dwarsprofielen
21410;Loswal
21413;Steiger
21420;Regeling.
21422;Waterloop
21423;School
21426;Kademuur
21429;Type
21434;Riolering
21437;Riolering
21439;Zaandam.
21440;Houthaven
21441;Noordzeekanaal
21450;Peilingen
21454;Scholen
21455;3e
21458;School
21459;Houthaven
21460;Kademuur
21465;School
21467;Noordzeekanaal
21474;Gemaal
21482;Scholen
21489;Brandweer
21490;Brandweer
21491;Scholen
21493;Peiling
21494;Peiling
21495;Peiling
21497;Riolering
21498;Telefoon
21505;Scholen
21507;Type
21508;School
21509;Riolering
21510;Riolering
21511;Abattoir
21513;Urinoir
21517;Petroleumhaven
21518;Ophogen
21521;Telefooncentrale
21536;Riolering
21540;Singelgracht
21542;Binnengasthuis
21544;Binnengasthuis
21546;Riolering
21553;Situatie
21554;School
21557;X.
21558;Hortus-Botanicus.
21560;Remming
21565;Afsluiting
21566;Kademuren
21568;Situatie
21574;Scholen
21576;Boringen
21579;Riolering
21581;Stadsreiniging
21583;Gemaal
21585;Laboratorium
21586;Laboratorium
21587;Steiger
21588;Sporen
